file1,file2,nClonePairs,locations
ExpressionFunctionDegrees.java,ExpressionFunctionACos.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionDegrees.java|(0,1620,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionACos.java|(0,1607,<1,0>,<44,1>)>]"
ExpressionFunctionSin.java,TestTransactions.java,0,[]
TestOperatoren.java,TestOrderBy.java,0,[]
TestLanguage.java,Language_it.java,0,[]
TestMoneyRounding.java,TestStatement.java,0,[]
TestJoins.java,Utils.java,0,[]
Table.java,ExpressionFunctionCase.java,0,[]
BenchTest.java,ExpressionFunctionSqrt.java,0,[]
ExpressionFunctionSqrt.java,ExpressionFunctionDayOfMonth.java,0,[]
ExpressionFunctionYear.java,View.java,0,[]
ExpressionFunctionMinute.java,TestScrollable.java,0,[]
ExpressionFunctionRadians.java,ExpressionFunctionPower.java,0,[]
BasicTestCase.java,SSCallableStatement.java,0,[]
TestDataTypes.java,ExpressionFunctionUCase.java,0,[]
ExpressionFunctionSqrt.java,TestAlterTable.java,0,[]
TestScrollable.java,ExpressionFunctionSin.java,0,[]
ExpressionFunctionSin.java,TestGroupBy.java,0,[]
ExpressionFunctionSqrt.java,ExpressionFunctionHour.java,0,[]
ExpressionFunctionRepeat.java,TableView.java,0,[]
ExpressionFunctionCeiling.java,ExpressionFunctionRepeat.java,0,[]
ExpressionFunctionCase.java,ExpressionFunctionCos.java,0,[]
ExpressionArithmetic.java,TestStatement.java,0,[]
ExpressionFunctionYear.java,ExpressionFunctionRepeat.java,0,[]
TestOrderBy.java,TestFunctions.java,0,[]
ExpressionFunction.java,ExpressionFunctionHour.java,0,[]
TestMoneyRounding.java,SSPreparedStatement.java,0,[]
ExpressionFunctionDayOfYear.java,ExpressionFunctionCos.java,0,[]
ExpressionFunctionTan.java,TestDataTypes.java,0,[]
TestStatement.java,ExpressionFunctionUCase.java,0,[]
Index.java,TestLanguage.java,0,[]
View.java,SSStatement.java,0,[]
ExpressionFunctionCase.java,ExpressionFunctionMonth.java,0,[]
TableView.java,TestFunctions.java,0,[]
ExpressionFunctionATan2.java,TestStatement.java,0,[]
ExpressionFunctionMonth.java,SSCallableStatement.java,0,[]
ExpressionFunctionDayOfMonth.java,ExpressionFunctionTan.java,0,[]
ExpressionFunctionTan.java,ExpressionFunctionLog.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionTan.java|(0,1603,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionLog.java|(0,1603,<1,0>,<44,1>)>]"
ExpressionFunction.java,TestAlterTable.java,0,[]
ExpressionFunctionCeiling.java,View.java,0,[]
TableView.java,ExpressionFunctionATan2.java,0,[]
ExpressionFunctionLCase.java,ExpressionFunctionATan.java,0,[]
Language_it.java,ExpressionFunctionLCase.java,0,[]
BenchTest.java,ExpressionFunctionPower.java,0,[]
ExpressionFunction.java,ExpressionFunctionDayOfMonth.java,0,[]
Language_it.java,ExpressionArithmetic.java,0,[]
ExpressionFunctionExp.java,TestExceptionMethods.java,0,[]
ExpressionArithmetic.java,SSPreparedStatement.java,0,[]
SSPreparedStatement.java,ExpressionArithmetic.java,0,[]
TestGroupBy.java,TestScrollable.java,0,[]
TestOrderBy.java,ExpressionFunctionATan2.java,0,[]
SSStatement.java,Language.java,0,[]
View.java,ExpressionFunctionCeiling.java,0,[]
ExpressionFunction.java,IndexDescription.java,0,[]
ExpressionFunctionATan.java,SSCallableStatement.java,0,[]
SSPreparedStatement.java,ExpressionFunctionLCase.java,0,[]
TestOrderBy.java,ExpressionFunction.java,0,[]
ExpressionFunctionCos.java,Utils.java,0,[]
TestMoneyRounding.java,ExpressionFunctionSqrt.java,0,[]
ExpressionFunctionMonth.java,ExpressionFunctionHour.java,0,[]
ExpressionFunctionATan.java,ExpressionFunctionDayOfMonth.java,0,[]
ExpressionFunctionCeiling.java,TestExceptionMethods.java,0,[]
SSCallableStatement.java,ExpressionFunctionACos.java,0,[]
ExpressionFunctionSqrt.java,ExpressionFunctionCos.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionSqrt.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionCos.java|(0,1603,<1,0>,<44,1>)>]"
BenchTest.java,TestStatement.java,0,[]
ExpressionFunctionCase.java,ExpressionFunctionRound.java,0,[]
ExpressionFunctionATan.java,IndexDescription.java,0,[]
TableView.java,ExpressionFunction.java,0,[]
ExpressionFunction.java,SSCallableStatement.java,0,[]
ExpressionFunctionRadians.java,SSPreparedStatement.java,0,[]
ExpressionFunctionMonth.java,TestAlterTable.java,0,[]
ExpressionFunctionRepeat.java,Table.java,0,[]
SSCallableStatement.java,Utils.java,0,[]
ExpressionFunctionSin.java,ExpressionFunctionExp.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionSin.java|(0,1603,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionExp.java|(0,1603,<1,0>,<44,1>)>]"
Language.java,ExpressionFunctionASin.java,0,[]
TestExceptionMethods.java,ExpressionFunctionRadians.java,0,[]
TestAlterTable2.java,TestGroupBy.java,0,[]
ExpressionFunctionLCase.java,ExpressionFunctionRepeat.java,0,[]
TestFunctions.java,SSCallableStatement.java,0,[]
ExpressionFunctionLCase.java,View.java,0,[]
TestOperatoren.java,MutableNumeric.java,0,[]
ExpressionFunctionDayOfMonth.java,TestOperatoren.java,0,[]
ExpressionFunctionSqrt.java,SQLTokenizer.java,0,[]
ExpressionFunctionACos.java,ExpressionFunction.java,0,[]
TestTransactions.java,ExpressionFunctionSqrt.java,0,[]
ExpressionFunctionTruncate.java,ExpressionFunction.java,0,[]
IndexDescription.java,ExpressionFunctionDayOfYear.java,0,[]
TestLanguage.java,Language.java,0,[]
TestExceptions.java,ExpressionFunction.java,0,[]
ExpressionFunctionDayOfYear.java,BasicTestCase.java,0,[]
TestAlterTable.java,ExpressionFunctionDayOfYear.java,0,[]
MutableNumeric.java,TestStatement.java,0,[]
Table.java,TableView.java,0,[]
TestStatement.java,TestExceptions.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestExceptions.java|(3521,233,<76,40>,<83,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestStatement.java|(1551,235,<48,43>,<55,5>)>]"
SSResultSet.java,TestScrollable.java,0,[]
TestOperatoren.java,TestExceptions.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOperatoren.java|(11380,212,<253,47>,<259,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestExceptions.java|(4815,212,<114,47>,<120,5>)>]"
View.java,IndexDescription.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/IndexDescription.java|(6874,179,<213,67>,<219,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/View.java|(4377,198,<138,56>,<144,2>)>]"
ExpressionFunctionASin.java,ExpressionFunctionDegrees.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionASin.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionDegrees.java|(0,1620,<1,0>,<44,1>)>]"
ExpressionFunctionDegrees.java,TestLanguage.java,0,[]
Language_it.java,ExpressionFunctionACos.java,0,[]
SSPreparedStatement.java,Utils.java,0,[]
Language_it.java,Utils.java,0,[]
SSPreparedStatement.java,ExpressionFunctionACos.java,0,[]
Language_de.java,ExpressionFunctionMinute.java,0,[]
ExpressionFunctionRepeat.java,ExpressionFunctionCase.java,0,[]
TestScrollable.java,ExpressionFunctionRound.java,0,[]
ExpressionFunctionDayOfMonth.java,ExpressionFunctionExp.java,0,[]
Utils.java,ExpressionFunctionASin.java,0,[]
SSCallableStatement.java,ExpressionArithmetic.java,0,[]
BasicTestCase.java,SQLTokenizer.java,0,[]
ExpressionFunctionSin.java,ExpressionFunctionCeiling.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionSin.java|(0,1603,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionCeiling.java|(0,1616,<1,0>,<44,1>)>]"
TestStatement.java,BenchTest.java,0,[]
TestStatement.java,Index.java,0,[]
TestDataTypes.java,ExpressionFunctionExp.java,0,[]
ExpressionFunctionSin.java,ExpressionFunctionMinute.java,0,[]
SSCallableStatement.java,ExpressionFunctionLCase.java,0,[]
ExpressionFunctionTruncate.java,TestFunctions.java,0,[]
TestTransactions.java,SSPreparedStatement.java,0,[]
TestLanguage.java,SSResultSet.java,0,[]
TestFunctions.java,TestAlterTable.java,0,[]
ExpressionFunctionACos.java,TestFunctions.java,0,[]
ExpressionFunctionSqrt.java,ExpressionFunctionLog.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionSqrt.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionLog.java|(0,1603,<1,0>,<44,1>)>]"
TestStatement.java,IndexScrollStatus.java,0,[]
TestJoins.java,TestLanguage.java,0,[]
TestFunctions.java,ExpressionFunctionHour.java,0,[]
ExpressionFunctionCos.java,ExpressionFunctionLCase.java,0,[]
ExpressionFunctionCos.java,ExpressionArithmetic.java,0,[]
ExpressionFunctionMinute.java,SSStatement.java,0,[]
ExpressionFunctionLCase.java,TestExceptionMethods.java,0,[]
TestLanguage.java,TestExceptions.java,0,[]
TestExceptions.java,ExpressionFunctionATan2.java,0,[]
ExpressionFunctionASin.java,SSPreparedStatement.java,0,[]
TestFunctions.java,IndexDescription.java,0,[]
ExpressionFunctionMinute.java,ExpressionFunctionCeiling.java,0,[]
ExpressionFunctionRepeat.java,Language_de.java,0,[]
ExpressionFunctionACos.java,ExpressionFunctionATan2.java,0,[]
ExpressionFunctionTruncate.java,ExpressionFunctionATan2.java,0,[]
ExpressionFunctionDayOfYear.java,ExpressionFunctionSin.java,0,[]
TestFunctions.java,ExpressionFunctionDayOfMonth.java,0,[]
TestScrollable.java,ExpressionFunctionMonth.java,0,[]
MutableNumeric.java,ExpressionFunctionPower.java,0,[]
ExpressionFunctionCase.java,ExpressionFunctionSin.java,0,[]
SQLTokenizer.java,SSCallableStatement.java,0,[]
ExpressionFunctionRadians.java,ExpressionFunctionASin.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionASin.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionRadians.java|(0,1620,<1,0>,<44,1>)>]"
MutableNumeric.java,ExpressionFunctionSqrt.java,0,[]
Index.java,Utils.java,0,[]
ExpressionFunctionRound.java,TestAlterTable2.java,0,[]
Table.java,ExpressionFunctionDegrees.java,0,[]
TestGroupBy.java,SSStatement.java,0,[]
ExpressionFunctionATan.java,SQLTokenizer.java,0,[]
TestScrollable.java,ExpressionFunctionCos.java,0,[]
Index.java,ExpressionFunctionACos.java,0,[]
TestStatement.java,TestOperatoren.java,0,[]
SSResultSet.java,SSResultSet.java,24,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(14351,124,<442,41>,<448,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(12141,133,<351,48>,<357,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(14351,124,<442,41>,<448,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(11807,168,<337,53>,<343,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(12141,133,<351,48>,<357,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(11807,168,<337,53>,<343,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(13330,167,<401,46>,<408,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(13112,164,<391,43>,<398,2>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(13330,167,<401,46>,<408,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(12896,159,<381,47>,<388,2>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(13112,164,<391,43>,<398,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(12896,159,<381,47>,<388,2>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(6568,290,<190,71>,<199,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(6210,285,<180,61>,<189,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(6568,290,<190,71>,<199,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(5850,285,<168,61>,<177,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(6210,285,<180,61>,<189,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(5850,285,<168,61>,<177,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4817,256,<140,65>,<148,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4495,255,<131,63>,<139,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4817,256,<140,65>,<148,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4176,254,<122,61>,<130,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4817,256,<140,65>,<148,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3860,253,<113,59>,<121,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4817,256,<140,65>,<148,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3307,257,<98,67>,<106,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4495,255,<131,63>,<139,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4176,254,<122,61>,<130,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4495,255,<131,63>,<139,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3860,253,<113,59>,<121,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4495,255,<131,63>,<139,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3307,257,<98,67>,<106,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4176,254,<122,61>,<130,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3860,253,<113,59>,<121,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(4176,254,<122,61>,<130,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3307,257,<98,67>,<106,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3860,253,<113,59>,<121,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(3307,257,<98,67>,<106,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(14130,166,<432,58>,<439,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(13893,165,<422,57>,<429,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(10148,251,<289,65>,<297,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(5540,247,<159,64>,<167,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(26912,452,<798,85>,<810,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(26214,442,<778,75>,<790,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(26912,452,<798,85>,<810,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(25526,442,<758,75>,<770,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(26214,442,<778,75>,<790,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSResultSet.java|(25526,442,<758,75>,<770,5>)>]"
TestTransactions.java,TestStatement.java,0,[]
TestDataTypes.java,BenchTest.java,0,[]
IndexDescription.java,Language.java,0,[]
TestStatement.java,ExpressionFunctionExp.java,0,[]
TestDataTypes.java,Index.java,0,[]
View.java,TestScrollable.java,0,[]
ExpressionFunctionACos.java,ExpressionFunctionSin.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionSin.java|(0,1603,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionACos.java|(0,1607,<1,0>,<44,1>)>]"
TestDataTypes.java,IndexScrollStatus.java,0,[]
ExpressionFunctionASin.java,TestStatement.java,0,[]
ExpressionFunctionDegrees.java,ExpressionArithmetic.java,0,[]
TestAlterTable.java,Language.java,0,[]
TestOperatoren.java,ExpressionFunctionLog.java,0,[]
TestGroupBy.java,ExpressionFunctionCeiling.java,0,[]
ExpressionFunctionMonth.java,SQLTokenizer.java,0,[]
TestLanguage.java,ExpressionFunctionDayOfYear.java,0,[]
ExpressionFunctionDegrees.java,ExpressionFunctionLCase.java,0,[]
ExpressionFunctionCos.java,TestLanguage.java,0,[]
ExpressionFunctionYear.java,ExpressionFunctionATan.java,0,[]
TestJoins.java,ExpressionFunctionLCase.java,0,[]
ExpressionFunctionDayOfMonth.java,IndexScrollStatus.java,0,[]
MutableNumeric.java,SSPreparedStatement.java,0,[]
SQLTokenizer.java,TestAlterTable.java,0,[]
TestJoins.java,ExpressionArithmetic.java,0,[]
ExpressionFunctionHour.java,ExpressionFunctionRadians.java,0,[]
ExpressionFunctionSqrt.java,ExpressionFunctionExp.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionSqrt.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionExp.java|(0,1603,<1,0>,<44,1>)>]"
SQLTokenizer.java,ExpressionFunctionHour.java,0,[]
IndexScrollStatus.java,ExpressionFunctionASin.java,0,[]
ExpressionFunctionASin.java,ExpressionFunctionPower.java,0,[]
ExpressionFunctionDayOfMonth.java,BenchTest.java,0,[]
SSCallableStatement.java,TestLanguage.java,0,[]
ExpressionFunctionDayOfMonth.java,Index.java,0,[]
ExpressionFunctionCase.java,BasicTestCase.java,0,[]
IndexDescription.java,TestExceptions.java,0,[]
SQLTokenizer.java,IndexDescription.java,0,[]
TestAlterTable.java,SSResultSet.java,0,[]
Language.java,TestDataTypes.java,0,[]
ExpressionFunctionCeiling.java,ExpressionFunctionCos.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionCos.java|(0,1603,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionCeiling.java|(0,1616,<1,0>,<44,1>)>]"
TestAlterTable.java,TestExceptions.java,0,[]
IndexDescription.java,SSResultSet.java,0,[]
TestTransactions.java,ExpressionFunctionPower.java,0,[]
SQLTokenizer.java,ExpressionFunctionDayOfMonth.java,0,[]
ExpressionFunction.java,SQLTokenizer.java,0,[]
SSStatement.java,Language_it.java,0,[]
TestAlterTable2.java,ExpressionFunctionMinute.java,0,[]
ExpressionFunctionPower.java,TestFunctions.java,0,[]
