file1,file2,cloneAmount
JoinScroll.java,ExpressionFunctionCos.java,0
ExpressionFunctionSin.java,ExpressionFunctionExp.java,1
ExpressionFunctionRadians.java,TableView.java,0
IndexDescription.java,ExpressionFunctionDegrees.java,0
ExpressionFunctionLog10.java,BenchTest.java,0
StorePageMap.java,SQLToken.java,0
TestDeleteUpdate.java,TestExceptions.java,0
JoinScrollIndex.java,Column.java,0
MemoryResult.java,Mutable.java,0
ExpressionFunctionLeft.java,SmallSQLException.java,0
SQLToken.java,ViewResult.java,0
StorePageMap.java,Scrollable.java,0
TestTransactions.java,Identity.java,0
ExpressionFunctionLocate.java,TestOther.java,0
TableView.java,Index.java,0
ExpressionFunctionReturnP1.java,Language_it.java,0
TransactionStep.java,ExpressionName.java,0
DataSources.java,ExpressionFunctionACos.java,0
Language.java,Strings.java,0
ExpressionFunctionMinute.java,View.java,0
ExpressionFunctionDayOfWeek.java,SSDatabaseMetaData.java,0
Table.java,ExpressionFunctionReturnFloat.java,0
ExpressionFunctionPower.java,ExpressionFunctionLeft.java,0
MutableLong.java,ExpressionFunctionReturnString.java,0
TableStorePage.java,ExpressionFunction.java,0
ExpressionFunctionExp.java,ExpressionFunctionYear.java,0
ExpressionFunctionOctetLen.java,FileIndex.java,0
MemoryStream.java,TestStatement.java,0
SQLParser.java,SQLParser.java,0
ExpressionFunctionReplace.java,Store.java,0
CommandCreateDatabase.java,ExpressionFunctionReturnString.java,0
CommandSet.java,ExpressionFunctionDayOfMonth.java,0
ExpressionFunctionChar.java,StorePageMap.java,0
Table.java,Columns.java,0
ExpressionFunctionMonth.java,SQLTokenizer.java,0
TestOperatoren.java,ExpressionFunctionReturnInt.java,0
Column.java,RowSource.java,0
Logger.java,SQLTokenizer.java,0
CommandUpdate.java,TestTokenizer.java,0
Scrollable.java,ExpressionFunctionMonth.java,0
FileIndex.java,FileIndex.java,0
TableStorePageInsert.java,LongLongList.java,0
ExpressionFunctionReturnFloat.java,IndexDescriptions.java,0
ExpressionName.java,ExpressionFunctionReturnP1.java,0
TestMoneyRounding.java,StorePage.java,0
SSResultSetMetaData.java,ExpressionFunctionUCase.java,0
ForeignKey.java,ViewResult.java,0
CommandCreateDatabase.java,ExpressionFunction.java,0
CommandCreateView.java,SSStatement.java,0
IndexNodeScrollStatus.java,IndexScrollStatus.java,0
IndexDescription.java,ExpressionFunctionATan2.java,0
Database.java,ExpressionFunctionATan.java,0
Strings.java,SSSavepoint.java,0
StorePageLink.java,ExpressionName.java,0
ExpressionFunctionIIF.java,Lobs.java,0
TableView.java,ColumnExpression.java,0
ExpressionFunctionASin.java,DateTime.java,0
TestLanguage.java,CommandSelect.java,0
CommandTable.java,CommandSet.java,0
TableStorePage.java,ExpressionFunctionReturnString.java,0
MutableLong.java,ExpressionFunction.java,0
ExpressionFunctionMod.java,DataSource.java,0
TestTransactions.java,TestGroupBy.java,0
ExpressionFunctionATan2.java,MutableDouble.java,0
CreateFile.java,ExpressionFunctionMinute.java,0
ExpressionFunctionYear.java,SQLParser.java,0
ExpressionFunctionMod.java,ExpressionFunctionLTrim.java,0
TestOrderBy.java,BenchTest.java,0
TestJoins.java,SmallSQLException.java,0
ExpressionFunctionSubstring.java,Language_it.java,0
AllTests.java,JoinScrollIndex.java,0
CommandInsert.java,TestExceptionMethods.java,0
ExpressionFunctionCot.java,ExpressionFunctionMinute.java,0
View.java,ExpressionFunctionRight.java,0
SmallSQLException.java,BasicTestCase.java,0
TableStorePageInsert.java,CommandLine.java,0
ExpressionFunctionTimestampAdd.java,Column.java,0
TestTokenizer.java,SSDriver.java,0
ExpressionFunctionMod.java,ExpressionFunctionLog10.java,0
MutableFloat.java,ExpressionFunctionDayOfYear.java,0
TableViewResult.java,SQLTokenizer.java,0
ExpressionFunctionLeft.java,Logger.java,0
Mutable.java,SSResultSet.java,0
DateTime.java,ExpressionFunctionExp.java,0
Utils.java,DataSources.java,0
ExpressionFunctionLTrim.java,ExpressionFunctionAscii.java,0
Identity.java,Mutable.java,0
ViewResult.java,Expressions.java,0
ExpressionFunctionATan.java,ExpressionFunctionTimestampAdd.java,0
StoreNull.java,CommandInsert.java,0
Utils.java,ExpressionFunctionPower.java,0
ExpressionFunctionLog10.java,ColumnExpression.java,0
TestDeleteUpdate.java,Language_en.java,0
ExpressionFunctionSubstring.java,ExpressionFunctionCharLen.java,0
ExpressionFunctionPower.java,ExpressionFunctionCase.java,0
FileIndexNode.java,Strings.java,0
ExpressionFunctionConvert.java,ExpressionFunctionTimestampDiff.java,0
StoreNoCurrentRow.java,ExpressionFunctionReturnP1.java,0
ExpressionFunctionSqrt.java,TransactionStep.java,0
ExpressionFunctionBitLen.java,ExpressionFunctionMinute.java,0
TestAlterTable.java,ExpressionFunctionDegrees.java,0
ExpressionFunctionReturnString.java,GroupResult.java,0
ExpressionFunctionDegrees.java,ExpressionFunctionCeiling.java,1
TestGroupBy.java,Store.java,0
Strings.java,TestOther.java,0
TestOrderBy.java,Index.java,0
ExpressionFunctionATan.java,TestDeleteUpdate.java,0
ViewResult.java,AllTests.java,0
Join.java,Table.java,0
ForeignKeys.java,BasicTestCase.java,0
ExpressionFunctionChar.java,ExpressionFunctionAbs.java,0
ExpressionFunctionMinute.java,SortedResult.java,0
ExpressionFunctionSqrt.java,StorePageLink.java,0
ExpressionFunctionUCase.java,TestJoins.java,0
SSCallableStatement.java,ExpressionFunctionCos.java,0
BenchTest.java,ExpressionFunction.java,0
RowSource.java,Distinct.java,0
BenchTest.java,ExpressionFunctionSpace.java,0
TestOrderBy.java,ExpressionFunctionConvert.java,0
ColumnExpression.java,SSConnection.java,0
JoinScrollIndex.java,MemoryResult.java,0
ExpressionFunctionReturnString.java,DataSources.java,0
ExpressionFunctionChar.java,SSResultSet.java,0
ExpressionFunctionSpace.java,FileIndex.java,0
Where.java,SSCallableStatement.java,0
ExpressionFunctionACos.java,FileIndex.java,0
JoinScroll.java,Expression.java,0
ExpressionFunctionRadians.java,SSSavepoint.java,0
CommandSet.java,ExpressionFunctionCos.java,0
ExpressionFunctionASin.java,Identity.java,0
ExpressionArithmetic.java,StorePage.java,0
StorePageMap.java,SSResultSetMetaData.java,0
Mutable.java,ExpressionFunctionAbs.java,0
CommandCreateView.java,UnionAll.java,0
ExpressionFunctionDegrees.java,NoFromResult.java,0
Expressions.java,LongLongList.java,0
LongLongList.java,StoreImpl.java,0
CommandInsert.java,SortedResult.java,0
ExpressionFunctionTruncate.java,FileIndex.java,0
TestThreads.java,ExpressionFunctionSign.java,0
ExpressionFunctionReturnString.java,ExpressionFunctionPower.java,0
ExpressionFunctionReturnP1Number.java,ExpressionFunctionDegrees.java,0
TableViewResult.java,TestDeleteUpdate.java,0
Language_it.java,StoreNull.java,0
View.java,IndexNodeScrollStatus.java,0
SQLToken.java,TestScrollable.java,0
SSSavepoint.java,ColumnExpression.java,0
Identity.java,ExpressionValue.java,0
TableViewResult.java,ExpressionFunctionTimestampAdd.java,0
ViewResult.java,ExpressionFunctionReturnString.java,0
StoreNoCurrentRow.java,CommandCreateView.java,0
ExpressionFunctionCos.java,Expression.java,0
Expression.java,ExpressionFunctionDayOfWeek.java,0
TestAlterTable2.java,CommandInsert.java,0
Utils.java,GroupResult.java,0
ExpressionFunctionCos.java,ExpressionFunctionReplace.java,0
TestFunctions.java,ExpressionFunctionLength.java,0
TransactionStep.java,ExpressionFunctionMod.java,0
UnionAll.java,Join.java,0
ExpressionFunctionATan.java,SQLTokenizer.java,0
JoinScroll.java,ExpressionFunctionReplace.java,0
DateTime.java,TestOperatoren.java,0
Database.java,ExpressionFunctionSoundex.java,0
TableResult.java,CommandCreateDatabase.java,0
MutableDouble.java,ExpressionFunctionSign.java,0
ExpressionFunctionASin.java,ExpressionFunctionSubstring.java,0
StoreImpl.java,Database.java,0
ExpressionFunctionReturnP1StringAndBinary.java,Language.java,0
SSResultSetMetaData.java,TestIdentifer.java,0
ExpressionFunctionMinute.java,TestExceptionMethods.java,0
ExpressionFunctionLocate.java,TableView.java,0
SQLParser.java,CreateFile.java,0
JoinScroll.java,ExpressionFunctionDayOfMonth.java,0
ExpressionFunctionAscii.java,Database.java,0
MutableLong.java,ExpressionFunctionSpace.java,0
ExpressionFunctionConvert.java,TestResultSet.java,0
ExpressionFunctionCos.java,ExpressionFunctionDayOfMonth.java,0
LongLongList.java,RowSource.java,0
TestExceptionMethods.java,TestJoins.java,0
ExpressionFunctionTimestampDiff.java,CommandCreateDatabase.java,0
TestTokenizer.java,Language_de.java,0
TableStorePage.java,AllTests.java,0
ExpressionFunctionReturnFloat.java,LongList.java,0
ExpressionFunctionRadians.java,TestOther.java,0
SSResultSetMetaData.java,ExpressionFunctionRadians.java,0
SSDatabaseMetaData.java,ExpressionFunctionDegrees.java,0
CommandCreateDatabase.java,ExpressionFunctionSpace.java,0
ExpressionFunctionRepeat.java,ViewResult.java,0
TableStorePage.java,Expressions.java,0
ExpressionFunctionReplace.java,ExpressionFunctionDifference.java,0
NoFromResult.java,BasicTestCase.java,0
SSDatabaseMetaData.java,ExpressionFunctionATan2.java,0
TestOther.java,ExpressionFunctionAscii.java,0
Scrollable.java,ExpressionFunctionRound.java,0
SSResultSetMetaData.java,ForeignKey.java,0
MutableLong.java,AllTests.java,0
Money.java,JoinScrollIndex.java,0
CommandCreateDatabase.java,AllTests.java,0
TableStorePage.java,ExpressionFunctionSpace.java,0
ExpressionFunctionDegrees.java,ExpressionFunctionSign.java,0
ExpressionFunctionCharLen.java,ForeignKeys.java,0
ExpressionFunctionReturnFloat.java,MemoryStream.java,0
ExpressionFunctionReturnP1StringAndBinary.java,Utils.java,0
TestFunctions.java,IndexNode.java,0
IndexScrollStatus.java,ExpressionFunctionLog.java,0
ExpressionFunctionIIF.java,ExpressionFunctionDayOfYear.java,0
LongTreeList.java,Strings.java,0
MutableFloat.java,Lobs.java,0
Mutable.java,StorePageMap.java,0
SSCallableStatement.java,ExpressionFunctionDayOfMonth.java,0
ExpressionName.java,CommandCreateView.java,0
ExpressionFunctionMonth.java,ExpressionFunctionTimestampAdd.java,0
TestExceptionMethods.java,TableViewMap.java,0
Logger.java,TestDeleteUpdate.java,0
ExpressionFunctionHour.java,TestTokenizer.java,0
TableView.java,ExpressionFunctionConvert.java,0
TestTokenizer.java,IndexNodeScrollStatus.java,0
ExpressionFunctionDayOfYear.java,JoinScrollIndex.java,0
MutableLong.java,Expressions.java,0
Logger.java,ExpressionFunctionTimestampAdd.java,0
ExpressionFunctionMonth.java,TestDeleteUpdate.java,0
ColumnExpression.java,CommandDelete.java,0
CommandLine.java,ExpressionFunctionReturnInt.java,0
TestThreads.java,NoFromResult.java,0
Database.java,TableResult.java,0
ExpressionFunctionYear.java,CreateFile.java,0
CommandCreateView.java,ExpressionFunctionIIF.java,0
SSSavepoint.java,BenchTest.java,0
MemoryResult.java,ExpressionValue.java,0
CommandInsert.java,View.java,0
ExpressionFunctionReturnInt.java,ExpressionFunctionHour.java,0
CommandCreateDatabase.java,Expressions.java,0
StorePageLink.java,ExpressionFunctionMod.java,0
ExpressionFunctionRand.java,Distinct.java,0
Store.java,TestStatement.java,0
ExpressionFunctionReturnP1Number.java,ExpressionFunctionATan2.java,0
BenchTest.java,AllTests.java,0
SSPreparedStatement.java,StoreNull.java,0
TestTransactions.java,DateTime.java,0
ExpressionFunctionRound.java,ExpressionValue.java,0
SSCallableStatement.java,ExpressionFunctionReplace.java,0
Expressions.java,CommandLine.java,0
MutableNumeric.java,SSCallableStatement.java,0
ExpressionFunctionASin.java,TestGroupBy.java,0
TestFunctions.java,ExpressionArithmetic.java,0
SSSavepoint.java,Index.java,0
ViewResult.java,ExpressionFunction.java,0
TestExceptions.java,FileIndex.java,0
ExpressionFunctionSign.java,ExpressionFunctionYear.java,0
SSConnection.java,ExpressionFunctionAscii.java,0
TestGroupBy.java,ExpressionFunctionDifference.java,0
ExpressionFunctionLog10.java,ExpressionFunctionConvert.java,0
BenchTest.java,Expressions.java,0
ExpressionFunctionTimestampAdd.java,MemoryResult.java,0
ForeignKey.java,TestScrollable.java,0
SSCallableStatement.java,Expression.java,0
Strings.java,TableView.java,0
MutableDouble.java,NoFromResult.java,0
ExpressionFunctionReturnString.java,Where.java,0
View.java,Language_de.java,0
TestScrollable.java,ExpressionFunctionLCase.java,0
StorePage.java,ExpressionFunctionTimestampAdd.java,0
LongTreeListEnum.java,MutableNumeric.java,0
TestLanguage.java,ExpressionFunctionMod.java,0
ExpressionFunctionRound.java,ExpressionFunctionAscii.java,0
CommandSet.java,SSDatabaseMetaData.java,0
Language_en.java,SQLTokenizer.java,0
StorePage.java,TestDeleteUpdate.java,0
IndexNode.java,ExpressionFunctionUCase.java,0
ExpressionFunctionReturnP1StringAndBinary.java,Language_en.java,0
SSDatabaseMetaData.java,Table.java,0
ExpressionFunctionATan2.java,ExpressionFunction.java,0
TestExceptionMethods.java,TestDBMetaData.java,0
ExpressionFunctionRepeat.java,CommandUpdate.java,0
MutableLong.java,MutableDouble.java,0
SSConnection.java,ExpressionValue.java,0
Distinct.java,CommandTable.java,0
JoinScrollIndex.java,TestOperatoren.java,0
Mutable.java,LongTreeList.java,0
ExpressionFunctionCharLen.java,ExpressionFunctionASin.java,0
ExpressionFunctionLeft.java,NoFromResult.java,0
ExpressionFunctionDayOfWeek.java,ExpressionFunctionDayOfMonth.java,0
ExpressionFunctionSoundex.java,ExpressionFunctionTruncate.java,0
TableResult.java,TestScrollable.java,0
ExpressionFunctionLength.java,ExpressionFunctionDayOfYear.java,0
TestExceptions.java,RowSource.java,0
CommandDrop.java,TestAlterTable2.java,0
TableStorePageInsert.java,ExpressionFunctionATan.java,0
Store.java,Language_it.java,0
TableViewMap.java,ExpressionArithmetic.java,0
ExpressionFunctionASin.java,ExpressionFunctionRound.java,0
ExpressionValue.java,ExpressionFunctionReturnP1StringAndBinary.java,0
ExpressionFunctionRight.java,ExpressionFunctionLocate.java,0
Database.java,CommandLine.java,0
ExpressionFunctionTimestampDiff.java,TestScrollable.java,0
CommandCreateDatabase.java,MutableDouble.java,0
ColumnExpression.java,ExpressionFunctionRTrim.java,0
Scrollable.java,TestGroupBy.java,0
TestJoins.java,ExpressionFunctionSign.java,0
LongTreeList.java,ExpressionFunctionDayOfWeek.java,0
CommandCreateView.java,Scrollable.java,0
ExpressionFunctionDayOfWeek.java,Expression.java,0
TestResultSet.java,ExpressionFunctionReturnP1Number.java,0
TableViewMap.java,IndexNode.java,0
NoFromResult.java,CommandInsert.java,0
ExpressionFunctionAbs.java,ExpressionFunctionReturnString.java,0
ExpressionFunctionFloor.java,CommandTable.java,0
BenchTest.java,MutableDouble.java,0
DateTime.java,MemoryResult.java,0
ColumnExpression.java,ExpressionFunctionReturnFloat.java,0
TestExceptions.java,StoreImpl.java,0
CommandTable.java,TestResultSet.java,0
Store.java,ExpressionFunctionCharLen.java,0
ExpressionFunctionRand.java,ExpressionFunctionCase.java,0
ExpressionInSelect.java,MutableNumeric.java,0
TestOther.java,ExpressionValue.java,0
StoreNoCurrentRow.java,TableViewResult.java,0
SSSavepoint.java,IndexScrollStatus.java,0
Utils.java,TestMoneyRounding.java,0
SQLToken.java,CommandCreateDatabase.java,0
GroupResult.java,ExpressionFunctionRepeat.java,0
Expressions.java,TableResult.java,0
ExpressionFunctionDayOfWeek.java,ExpressionFunctionReplace.java,0
ExpressionFunctionLog.java,TestIdentifer.java,0
ExpressionFunctionMinute.java,MutableFloat.java,0
ExpressionFunctionReturnP1Number.java,Table.java,0
ExpressionFunctionRTrim.java,Store.java,0
ColumnExpression.java,Columns.java,0
BasicTestCase.java,ExpressionFunctionInsert.java,0
ExpressionFunctionPI.java,ExpressionFunctionLength.java,0
CommandCreateView.java,SQLToken.java,0
ExpressionFunction.java,SQLTokenizer.java,0
MemoryResult.java,ExpressionFunctionAscii.java,0
MutableFloat.java,StoreNoCurrentRow.java,0
LongTreeListEnum.java,SSPreparedStatement.java,0
ExpressionFunctionSoundex.java,ExpressionFunctionLTrim.java,0
ExpressionArithmetic.java,TestOther.java,0
ExpressionFunctionSoundex.java,DataSource.java,0
ExpressionFunctionACos.java,StoreImpl.java,0
SortedResult.java,ExpressionFunctionChar.java,0
CommandLine.java,JoinScroll.java,0
Expressions.java,ExpressionFunctionSoundex.java,0
LongList.java,ExpressionFunctionChar.java,0
Lobs.java,TestTokenizer.java,0
ExpressionFunctionSoundex.java,ExpressionFunctionLog10.java,0
Utils.java,ExpressionFunctionSqrt.java,0
BasicTestCase.java,TransactionStep.java,0
ExpressionFunctionPI.java,ExpressionArithmetic.java,0
ExpressionFunctionReturnP1StringAndBinary.java,TestExceptions.java,0
CommandLine.java,TestTransactions.java,0
LongLongList.java,FileIndex.java,0
BasicTestCase.java,StorePageLink.java,0
ExpressionFunctionLog.java,ForeignKey.java,0
ExpressionFunctionReturnP1Number.java,TableStorePageInsert.java,0
ExpressionFunctionAbs.java,ExpressionFunction.java,0
ExpressionFunctionSpace.java,StoreImpl.java,0
ExpressionFunctionTruncate.java,StoreImpl.java,0
ExpressionFunctionLeft.java,ExpressionFunctionSign.java,0
TestTransactions.java,ExpressionFunctionMonth.java,0
StorePageMap.java,SSStatement.java,0
Scrollable.java,Identity.java,0
ForeignKey.java,CommandCreateDatabase.java,0
ExpressionInSelect.java,SSPreparedStatement.java,0
Scrollable.java,ExpressionFunctionSubstring.java,0
TableViewMap.java,ExpressionFunctionLength.java,0
ExpressionFunctionLTrim.java,Mutable.java,0
Identity.java,ExpressionFunctionAscii.java,0
ExpressionFunctionRadians.java,StorePage.java,0
ExpressionFunctionRand.java,ExpressionFunctionLeft.java,0
TestMoneyRounding.java,TableView.java,0
ExpressionFunctionACos.java,RowSource.java,0
ExpressionName.java,TableViewResult.java,0
ExpressionFunctionATan2.java,ExpressionFunctionReturnString.java,0
ExpressionArithmetic.java,SSSavepoint.java,0
Expression.java,Strings.java,0
ExpressionFunctionLCase.java,ExpressionFunctionLocate.java,0
IndexNodeScrollStatus.java,ExpressionFunctionConvert.java,0
ExpressionFunctionSpace.java,RowSource.java,0
Database.java,LongLongList.java,0
ExpressionFunctionDifference.java,ExpressionFunctionYear.java,0
DataSources.java,LongTreeListEnum.java,0
TestAlterTable2.java,BasicTestCase.java,0
ExpressionFunctionPI.java,IndexNode.java,0
TestJoins.java,NoFromResult.java,0
TestTransactions.java,TableStorePage.java,0
CommandDrop.java,Command.java,0
GroupResult.java,ExpressionFunctionTan.java,0
ExpressionFunctionTimestampAdd.java,TestOperatoren.java,0
SSDatabaseMetaData.java,TableStorePageInsert.java,0
TableStorePage.java,MutableDouble.java,0
ExpressionFunctionTruncate.java,RowSource.java,0
SQLTokenizer.java,ExpressionFunctionPI.java,0
DateTime.java,Column.java,0
Scrollable.java,DateTime.java,0
ExpressionFunctionLTrim.java,ExpressionValue.java,0
ExpressionFunctionCos.java,SSDatabaseMetaData.java,0
ExpressionFunctionReturnFloat.java,CommandDrop.java,0
